category,product_name,price,per_unit_price
bakery,"Create A TreatGingerbread House Kit, Small460 g",$6.99ea,$1.52/ 100g
bakery,President's ChoiceMini Naan Garlic 4 Flatbreads180 g,$2.49ea,$1.38/ 100g
bakery,Farmer's MarketButter Croissants Mini336 g,$4.00ea,$1.19/ 100g
bakery,Dimpflmeier7 Grains Bread454 g,$4.99ea,$1.10/ 100g
bakery,Casa MendosaExtra Large Burrito Tortillas630 g,$5.69ea,$0.90/ 100g
bakery,President's ChoiceTraditional Naan250 g,$2.99ea,$1.20/ 100g
bakery,DimpflmeierLeinsamen Flaxseed & Rye Bread454 g,$3.89ea,$0.86/ 100g
bakery,President's ChoiceBrioche Loaf400 g,$3.79ea,$0.95/ 100g
bakery,"Old MillLoaf Cakes, Club Pack1170 g",$7.00ea,$0.60/ 100g
bakery,WonderWhole Wheat Hamburger Buns8x56.0 g,$2.79ea,$0.62/ 100g
bakery,Old Fashioned Apple Pie114 g,$1.50ea,$1.32/ 100g
bakery,DItalianoThick Sliced Sesame Bread675 g,$3.39ea,$0.50/ 100g
bakery,PC Blue Menu100% Whole Grain Tortillas6x65.0 g,$4.19ea,$1.07/ 100g
bakery,La BaguetterieCiabatta Demi 450 g,$3.79ea,$0.84/ 100g
bakery,DItalianoThick Sliced Brioche-Style Loaf0.62 g,$3.69ea,$0.60/ 100g
bakery,Frontier BakeryLebanese Style White Pita330 g,$1.69ea,$0.51/ 100g
bakery,No NameSesame Seed Bagels510 g,$1.88ea,$0.37/ 100g
bakery,President's ChoicePlain Barbari Flatbread250 g,$2.99ea,$1.20/ 100g
bakery,RubschlagerSunflower Seeds Loaf454 g,$2.00ea,$0.44/ 100g
bakery,Farmer's MarketOatmeal & Chocolate Cookies456 g,$5.00ea,$1.10/ 100g
bakery,Old Fashioned Cherry Pie114 g,$1.50ea,$1.32/ 100g
bakery,Grandmother's Bake ShoppeButter Tarts Plain765 g,$6.00ea,$0.78/ 100g
bakery,SurajNaan Orginal 10 Pk1 ea,$5.00ea,$5.00/ 1ea
bakery,School SafeMuffin Bars Banana Chocolate Chip296 g,$3.49ea,$1.18/ 100g
bakery,two-biteMini Chocolate Cupcakes 12 Pack284 g,$3.99ea,$1.40/ 100g
bakery,ACERoasted Garlic Mini Crisps180 g,$4.99ea,$2.77/ 100g
bakery,President's ChoiceGarlic Naan 250 g,$2.99ea,$1.20/ 100g
bakery,Old MillHot Dog Buns516 g,$3.29ea,$0.64/ 100g
bakery,King’s Hawaiian Sweet Rolls 0.34 kg,$4.69ea,$1.38/ 100g
bakery,President's ChoiceExtra Raisins Hot Cross Buns8x70.6 g,$4.99ea,$0.88/ 100g
bakery,Farmer's MarketRhubarb Strawberry Pie 10 Inch1 kg,$7.00ea,$0.70/ 100g
bakery,Ready BakeGarlic Bread330 g,$2.49ea,$0.75/ 100g
bakery,Wonder100% Whole Wheat Bread Thin Sliced675 g,$2.79ea,$0.41/ 100g
bakery,Farmer's MarketMuffins Double Chocolate    570 g,$5.00ea,$0.88/ 100g
bakery,"Pita BreakMini Pitas, Whole Grain Wheat480 g",$3.49ea,$0.73/ 100g
bakery,Farmer's MarketRaisin Bran Muffins600 g,$5.00ea,$0.83/ 100g
bakery,DimpflmeierPumpernickel Bread454 g,$4.29ea,$0.94/ 100g
bakery,SurajNaan Garlic 5 Flatbreads500 g,$1.99ea,$0.40/ 100g
bakery,ACERosemary Focaccia Triangle Buns960 g,$5.00ea,$0.52/ 100g
bakery,President's ChoiceCarrot Mini Muffins336 g,$4.00ea,$1.19/ 100g
bakery,President's ChoiceSesame Slider Mini Burger Buns 12x28.0 g,$3.89ea,$1.16/ 100g
bakery,Country HarvestSourdough Loaf650 g,$3.49ea,$0.54/ 100g
bakery,Farmer's MarketTuxedo Cake753 g,$12.00ea,$1.59/ 100g
bakery,Promise Gluten Free Soft White Loaf480 g,$7.99ea,$1.66/ 100g
bakery,Chocolate Croissants 423 g,$5.00ea,$1.18/ 100g
bakery,RubschlagerTraditional Light Rye Bread   680 g,$4.49ea,$0.66/ 100g
bakery,CharlottesBlack Forest Cake400 g,$5.00ea,$1.25/ 100g
bakery,No NameBlueberry Bagel450 g,$1.88ea,$0.42/ 100g
bakery,President's ChoiceBanana Chocolate Chip Mini Muffins336 g,$4.00ea,$1.19/ 100g
bakery,Country HarvestCranberry & Oats Bagel450 g,$3.19ea,$0.71/ 100g
bakery,President's ChoiceBread Crumbs300 g,$2.99ea,$1.00/ 100g
bakery,La BaguetterieWhite Oval454 g,$3.79ea,$0.83/ 100g
bakery,No Name10 Original Tortillas320 g,$1.88ea,$0.59/ 100g
bakery,"8"" Lemon Meringue Pie635 g",$6.00ea,$0.94/ 100g
bakery,Farmer's MarketLemon Coffee Cake500 g,$5.50ea,$1.10/ 100g
bakery,Old MillHamburger Buns360 g,$2.79ea,$0.78/ 100g
bakery,Villa Di MannoBread Crumbs300 g,$2.99ea,$1.00/ 100g
bakery,President's ChoiceBrandy Fruitcake524 g,$9.00ea,$1.72/ 100g
bakery,La BaguetterieSourdough Sliced Miche800 g,$4.00ea,$0.50/ 100g
bakery,Old MillHot Dog Buns344 g,$2.79ea,$0.81/ 100g
bakery,Core 12 Grain Breads284 g,$3.99ea,$1.40/ 100g
bakery,Farmer's MarketEverything Butter Croissants270 g,$4.00ea,$1.48/ 100g
bakery,RubschlagerMarble Rye Loaf454 g,$2.00ea,$0.44/ 100g
bakery,WonderWhole Wheat Hot Dog Rolls8x60.0 g,$2.79ea,$0.58/ 100g
bakery,"Pita BreakMorning Rounds, Cranberry Orange450 g",$5.49ea,$1.22/ 100g
bakery,CrispyCoconut Short Bread Cookie0.35 kg,$3.49ea,$1.00/ 100g
bakery,SurajNaan Whole Wheat 5 Flatbreads500 g,$1.99ea,$0.40/ 100g
bakery,DimpflmeierMarble Rye Bread500 g,$3.99ea,$0.80/ 100g
bakery,SurajNaan Original 5 Flatbreads500 g,$1.99ea,$0.40/ 100g
bakery,ACECiabatta Pezzetti Duo 840 g,$5.49ea,$0.65/ 100g
bakery,No NameGarlic Toast638 g,$3.50ea,$0.55/ 100g
bakery,President's ChoiceCannoli Kit300 g,$8.99ea,$3.00/ 100g
bakery,Farmer's MarketBanana Chocolate Chip Coffee Cake500 g,$5.50ea,$1.10/ 100g
bakery,DItalianoBrioche-Style Hamburger Buns560 g,$3.39ea,$0.61/ 100g
bakery,Old MillCherry Pie 8 Inch550 g,$3.79ea,$0.69/ 100g
bakery,"ACECrostino, Roasted Garlic125 g",$3.99ea,$3.19/ 100g
bakery,Farmer's MarketWaffles420 g,$6.50ea,$1.55/ 100g
bakery,Country HarvestNo Sugar Whole Wheat600 g,$3.49ea,$0.58/ 100g
bakery,two-biteMini Vanilla Cupcakes 12 Pack284 g,$3.79ea,$1.33/ 100g
bakery,Red Pepper Breads284 g,$3.99ea,$1.61/ 100g
bakery,"FGFButter Tart Muffin, 6 Pack600 g",$5.00ea,$0.83/ 100g
bakery,"Wonder6 Pack English Muffin Breakfast Sandwich Bun, White342 g",$2.39ea,$0.70/ 100g
bakery,Farmer's MarketBrownies265 g,$3.50ea,$1.32/ 100g
bakery,DelsCinnamon Bun Cluster825 g,$5.00ea,$0.61/ 100g
bakery,ProteinUp Tortilla Wrap with Sea Salt & Pepper284 g,$3.99ea,$1.40/ 100g
bakery,President's ChoiceCrumpets284 g,$2.69ea,$0.95/ 100g
bakery,CrispyAlmond Honey Cookie0.35 kg,$3.29ea,$0.94/ 100g
bakery,Farmer's MarketMarble Coffee Cake500 g,$5.50ea,$1.10/ 100g
bakery,Farmer's MarketBlueberry Pie 10 Inch1 kg,$7.00ea,$0.70/ 100g
bakery,ACEAged Cheddar Mini Crisps150 g,$4.99ea,$3.33/ 100g
bakery,DimpflmeierBread Original Swedish Style Light Rye680 g,$3.49ea,$0.51/ 100g
bakery,Farmer's MarketButter Tarts765 g,$6.00ea,$0.78/ 100g
bakery,Farmer's MarketMorning Glory Muffins600 g,$5.00ea,$0.83/ 100g
bakery,RubschlagerBavarian Rye Loaf454 g,$2.00ea,$0.44/ 100g
bakery,DelcatoPetit Fours Gourmet Assorted410 g,$7.99ea,$1.95/ 100g
bakery,Country HarvestProtein Bread600 g,$3.49ea,$0.58/ 100g
bakery,"Farmer's MarketLoaf Cake, Banana390 g",$4.00ea,$1.03/ 100g
bakery,President's ChoiceGluten Free Millet & Quinoa454 g,$5.49ea,$1.21/ 100g
bakery,President's ChoiceTraditional Naan Rounds480 g,$3.89ea,$0.81/ 100g
bakery,No NameWhole Wheat Mini Pitas170 g,$2.29ea,$1.35/ 100g
bakery,RubschlagerPumpernickel Loaf454 g,$2.00ea,$0.44/ 100g
bakery,DimpflmeierSonnenblumenkerne Bread454 g,$3.89ea,$0.86/ 100g
bakery,Harvest Wheat Baguette255 g,$0.88ea,$0.35/ 100g
bakery,FurlaniFrozen Texas Toast Parmesan Garlic16x40.0 g,$3.49ea,$0.55/ 100g
bakery,Country Harvest14 Grain Bagels450 g,$3.19ea,$0.71/ 100g
bakery, Gourmet Cinnamon Rolls With Cream Cheese Frosting 840 g,$8.00ea,$0.95/ 100g
bakery,"Country HarvestBagels, Raisin Cinnamon with Whole Wheat450 g",$3.19ea,$0.71/ 100g
bakery,DimpflmeierMunich Style Rye Bread500 g,$3.89ea,$0.78/ 100g
bakery,DItalianoSausage Buns456 g,$3.39ea,$0.74/ 100g
bakery,CrispyCumin/Zeera Short Bread Cookie0.35 kg,$3.49ea,$1.00/ 100g
bakery,Frontier BakeryThick Pouch Whole Wheat Pitas425 g,$1.59ea,$0.37/ 100g
bakery,SurajNaan Garlic 10 Pk1 kg,$5.00ea,$0.50/ 100g
bakery,President's ChoiceGigantico Sausage Buns432 g,$4.29ea,$0.99/ 100g
bakery,DelsApple Turnover4x90.0 g,$2.99ea,$0.83/ 100g
bakery,DimpflmeierBread Prebiotic Multi-Grain454 g,$2.79ea,$0.61/ 100g
bakery,DelcatoBaklava Traditional400 g,$8.49ea,$2.12/ 100g
bakery,"Farmer's MarketCookies, Peanut Butter, 12 Pack456 g",$5.00ea,$1.10/ 100g
bakery,Old Fashioned Wild Blueberry Pie114 g,$1.50ea,$1.32/ 100g
bakery,ACEBrioche Bagel272 g,$2.79ea,$1.03/ 100g
bakery,No NameEnglish Muffin Whole Wheat342 g,$1.88ea,$0.55/ 100g
bakery,RubschlagerBavarian Multigrain Loaf454 g,$2.00ea,$0.44/ 100g
bakery,Farmer's MarketCookies Oatmeal456 g,$5.00ea,$1.10/ 100g
bakery,CrispyCashew Short Bread Cookie0.3 kg,$3.49ea,$1.00/ 100g
bakery,Old MillCracked Wheat Bread675 g,$1.79ea,$0.27/ 100g
bakery,"Casa MendosaTortilla Queso 10""384 g",$3.89ea,$1.01/ 100g
bakery,Country HarvestOat & Honey Whole Wheat Bread600 g,$3.49ea,$0.58/ 100g
bakery,Promise Gluten Free Multigrain Loaf480 g,$7.99ea,$1.66/ 100g
bakery,Country HarvestQuinoa Flax Bread600 g,$3.49ea,$0.58/ 100g
bakery,Farmer's MarketPecan Pie 9 Inch580 g,$7.00ea,$1.21/ 100g
bakery,Country HarvestSourdough Bagel450 g,$3.19ea,$0.71/ 100g
bakery,President's ChoiceCorn Tortilla200 g,$2.99ea,$1.50/ 100g
bakery,Farmer's MarketNanaimo Square400 g,$5.00ea,$1.25/ 100g
bakery,"ACEArtisan Crisps, Olive Oil & Sea Salt180 g",$3.79ea,$2.11/ 100g
bakery,CrispyFruit Pound Cake    0.368 kg,$3.79ea,$1.03/ 100g
bakery,Farmer's MarketT&S Shortbread Cookies Pk 12  372 g,$4.50ea,$1.21/ 100g
bakery,"Pita BreakMorning Rounds, Muesli450 g",$5.49ea,$1.22/ 100g
bakery,"WestonTexas Toast Bread, 100% Whole Wheat675 g",$2.79ea,$0.41/ 100g
bakery,LA FOURNEE DOREEMini Brioches480 g,$3.99ea,$0.83/ 100g
bakery,Country HarvestSesame Bagels450 g,$3.19ea,$0.71/ 100g
bakery,ACEGourmet Sausage Bun340 g,$2.99ea,$0.88/ 100g
bakery,Farmer's MarketOatmeal Raisin Cookies456 g,$5.00ea,$1.10/ 100g
bakery,DItalianoBrioche-Style Sausage Buns420 g,$3.39ea,$0.81/ 100g
bakery,RubschlagerFlax Seeds Loaf454 g,$2.00ea,$0.44/ 100g
bakery,Farmer's MarketFudge Square400 g,$5.00ea,$1.25/ 100g
bakery,Casa MendosaLarge Spinach Tortillas384 g,$3.59ea,$0.93/ 100g
bakery,President's ChoiceBrioche Bun300 g,$3.99ea,$1.33/ 100g
bakery,Old Fashioned Lemon Pie 114 g,$1.50ea,$1.32/ 100g
bakery,Country HarvestSeeds and Grains Bread600 g,$3.49ea,$0.58/ 100g
bakery,Create A TreatGingerbread Mini Village Kit810 g,$10.99ea,$1.36/ 100g
bakery,Deli WorldLight Rye Bread500 g,$3.99ea,$0.80/ 100g
bakery,ACEToasted Sesame Mini Crisps180 g,$4.99ea,$2.77/ 100g
bakery,President's ChoiceExtra Thick Sliced Cinnamon Bread with Raisins675 g,$3.49ea,$0.52/ 100g
bakery,DItalianoBrizzolio Hamburger Buns528 g,$3.39ea,$0.64/ 100g
bakery,Farmer's MarketPumpkin Pie 10 Inch900 g,$7.00ea,$0.78/ 100g
bakery,Country HarvestSunflower Flax Bread600 g,$3.49ea,$0.58/ 100g
bakery,La BaguetterieCiabatta Rolls 400 g,$3.79ea,$0.95/ 100g
bakery,"Farmer's MarketSliced Loaf Cake, Vanilla420 g",$4.00ea,$0.95/ 100g
bakery,Farmer's MarketChocolate Ganache Coffee Cake500 g,$5.50ea,$1.10/ 100g
bakery,"Pita BreakMini Pitas, Regular450 g",$3.49ea,$0.78/ 100g
bakery,"SilvaRolls, Large6 ea",$2.49ea,$0.42/ 1ea
bakery,"Farmer's MarketSliced Loaf Cake, Banana420 g",$4.00ea,$0.95/ 100g
bakery,Frontier BakeryWhole Wheat Greek Pitas425 g,$1.59ea,$0.37/ 100g
bakery,President's Choice Khubz Middle Eastern-Style Pita400 g,$2.99ea,$0.75/ 100g
bakery,DimpflmeierRye Bread With Sunflower Seeds454 g,$4.99ea,$1.10/ 100g
bakery,Farmer's MarketChocolate Chip Cookies456 g,$5.00ea,$1.10/ 100g
bakery,President's ChoiceWhole Wheat Naan Rounds Buns480 g,$3.89ea,$0.81/ 100g
bakery,President's ChoiceEverything Naan Dippers Club Size410 g,$6.19ea,$1.51/ 100g
bakery,DItalianoItalian Style Grains Sliced Bread600 g,$3.39ea,$0.57/ 100g
bakery,Old MillCracked Wheat Bread675 g,$1.79ea,$0.27/ 100g
bakery,WonderWrap Me White Flour Tortillas Large 640 g,$4.39ea,$0.69/ 100g
bakery,No NameOriginal Mini Pitas170 g,$2.29ea,$1.35/ 100g
bakery,"Casa Mendosa6 Medium Tortillas, 50-50 Corn Wheat Mix204 g",$2.99ea,$1.47/ 100g
bakery,No NameWhite Dinner Roll420 g,$2.69ea,$0.64/ 100g
bakery,President's ChoiceOriginal Pizza Crusts440 g,$3.69ea,$0.80/ 100g
bakery,DimpflmeierPumpernickel Bread454 g,$3.89ea,$0.86/ 100g
bakery,President's ChoiceMultigrain Pizza Crusts440 g,$3.69ea,$0.80/ 100g
bakery,CrispyCake Rusk650 g,$4.99ea,$0.77/ 100g
bakery,DelcatoBaklava Traditional160 g,$3.49ea,$2.18/ 100g
bakery,Country HarvestCranberry & Oats Loaf600 g,$3.49ea,$0.58/ 100g
bakery,CharlottesReal Chocolate Brownie Bites290 g,$3.50ea,$1.21/ 100g
bakery,"President's ChoiceEnglish Muffins, Cinnamon Raisin342 g",$2.69ea,$0.79/ 100g
bakery,ACEGourmet Sausage Bun340 g,$2.99ea,$0.88/ 100g
bakery,PC Blue MenuEnglish Muffins Multigrain342 g,$2.69ea,$0.79/ 100g
bakery,President's ChoiceProtein Tortillas342 g,$3.79ea,$1.11/ 100g
bakery,President's ChoiceGluten Free White Bread454 g,$5.49ea,$1.21/ 100g
bakery,Country HarvestWhole Grains Bread No Sugar Added600 g,$3.49ea,$0.58/ 100g
bakery,Farmer's MarketTiramisu Cake675 g,$12.00ea,$1.78/ 100g
bakery,President's ChoiceAppetizer Flatbreads220 g,$2.79ea,$1.27/ 100g
bakery,Farmer's MarketDouble Chocolate Cake770 g,$12.00ea,$1.56/ 100g
bakery,DItalianoBread Brizzolio Extra Soft Thick Slice600 g,$3.39ea,$0.57/ 100g
bakery,T&TLemon Tropical Cake180 g,$1.00ea,$0.56/ 100g
bakery,"Farmer's MarketLoaf Cake, Cinnamon Swirl390 g",$4.00ea,$1.03/ 100g
bakery,No NameBagel Whole Wheat510 g,$1.88ea,$0.37/ 100g
bakery,WonderHotdog Buns Ballpark Classics Limited Edition 6 432 g,$3.49ea,$0.81/ 100g
bakery,Farmer's MarketLemon Cranberry Muffins600 g,$5.00ea,$0.83/ 100g
bakery,DItalianoSausage Buns Brizzolio Extra Soft420 g,$3.39ea,$0.81/ 100g
bakery,LA FOURNEE DOREESliced Brioche Bread500 g,$5.29ea,$1.06/ 100g
bakery,"ACECrostino, Grated Parmesan125 g",$3.99ea,$3.19/ 100g
bakery,School SafeMuffin Bars Birthday Cake296 g,$3.49ea,$1.18/ 100g
